date,outlet,category,item,hour,units,unit_price_gbp,payment_method
2026-02-03,Library Cafe,Food,Fruit Pot,11,1,3.24,Card
2026-02-03,Library Cafe,Coffee,Latte,9,1,3.49,Card
2026-02-03,Library Cafe,Coffee,Cappuccino,12,1,3.09,Card
2026-02-03,Library Cafe,Coffee,Cappuccino,9,2,3.34,Card
2026-02-03,Library Cafe,Coffee,Espresso,10,1,2.25,Card
2026-02-03,Library Cafe,Tea,Green Tea,9,1,2.92,Card
2026-02-03,Library Cafe,Coffee,Flat White,7,1,3.07,Card
2026-02-03,Library Cafe,Coffee,Americano,13,2,3.03,Card
2026-02-03,Library Cafe,Tea,Green Tea,10,2,2.77,Card
2026-02-03,Library Cafe,Coffee,Latte,12,2,3.52,Card
2026-02-03,Library Cafe,Tea,Green Tea,10,1,2.62,Card
2026-02-03,Library Cafe,Food,Soup,13,1,4.26,Card
2026-02-03,Library Cafe,Food,Fruit Pot,12,1,3.23,Card
2026-02-03,Library Cafe,Coffee,Flat White,7,1,3.18,Card
2026-02-03,Library Cafe,Tea,Earl Grey,10,1,2.76,Card
2026-02-03,Library Cafe,Tea,Green Tea,10,1,2.9,Card
2026-02-03,Library Cafe,Tea,Herbal Tea,13,1,2.75,Card
2026-02-03,Library Cafe,Coffee,Flat White,7,1,3.38,Card
2026-02-03,Library Cafe,Tea,Earl Grey,12,1,2.7,Card
2026-02-03,Library Cafe,Tea,Herbal Tea,13,1,2.56,Card
2026-02-03,Library Cafe,Coffee,Latte,13,1,3.42,Card
2026-02-03,Library Cafe,Coffee,Americano,11,1,2.72,Card
2026-02-03,Library Cafe,Tea,Green Tea,12,1,2.66,Card
2026-02-03,Library Cafe,Coffee,Espresso,9,2,2.03,Card
2026-02-03,Library Cafe,Tea,Green Tea,10,1,2.88,Card
2026-02-03,Library Cafe,Tea,English Breakfast,14,1,2.69,Cash
2026-02-03,Library Cafe,Tea,Herbal Tea,9,1,2.88,Card
2026-02-03,Library Cafe,Coffee,Americano,12,1,2.75,Card
2026-02-03,Library Cafe,Coffee,Espresso,9,1,2.04,Card
2026-02-03,Library Cafe,Tea,Green Tea,13,1,2.72,Card
2026-02-03,Library Cafe,Coffee,Cappuccino,13,1,3.36,Cash
2026-02-03,Library Cafe,Coffee,Americano,13,1,3.01,Card
2026-02-03,Library Cafe,Food,Salad,9,1,5.37,Card
2026-02-03,Library Cafe,Tea,Earl Grey,11,1,2.77,Card
2026-02-03,Library Cafe,Coffee,Cappuccino,10,1,3.4,Card
2026-02-03,Library Cafe,Coffee,Americano,10,1,2.7,Card
2026-02-03,Library Cafe,Coffee,Espresso,9,1,2.26,Cash
2026-02-03,Library Cafe,Coffee,Cappuccino,7,1,3.0,Card
2026-02-03,Library Cafe,Tea,English Breakfast,12,2,2.36,Cash
2026-02-03,Library Cafe,Coffee,Flat White,9,1,3.47,Card
2026-02-03,Library Cafe,Coffee,Cappuccino,10,1,3.03,Cash
2026-02-03,Library Cafe,Tea,English Breakfast,10,1,2.39,Card
2026-02-03,Library Cafe,Food,Sandwich,9,1,4.64,Card
2026-02-03,Library Cafe,Tea,Herbal Tea,12,1,2.79,Card
2026-02-03,Library Cafe,Tea,English Breakfast,9,1,2.38,Card
2026-02-03,Library Cafe,Tea,Green Tea,9,1,2.52,Card
2026-02-03,Library Cafe,Food,Sandwich,14,1,4.67,Card
2026-02-03,Library Cafe,Coffee,Latte,13,1,3.12,Card
2026-02-03,Library Cafe,Coffee,Americano,9,1,2.94,Card
2026-02-03,Library Cafe,Coffee,Flat White,12,1,3.47,Card
2026-02-03,Library Cafe,Coffee,Flat White,9,1,3.4,Card
2026-02-03,Library Cafe,Food,Fruit Pot,11,1,2.94,Card
2026-02-03,Library Cafe,Tea,English Breakfast,12,1,2.67,Card
2026-02-03,Library Cafe,Coffee,Cappuccino,11,1,3.38,Card
2026-02-03,Library Cafe,Coffee,Latte,7,1,3.39,Card
2026-02-03,Library Cafe,Coffee,Americano,7,1,2.64,Card
2026-02-03,Library Cafe,Tea,Earl Grey,11,1,2.68,Card
2026-02-03,Library Cafe,Coffee,Cappuccino,11,1,3.24,Card
2026-02-03,Library Cafe,Coffee,Espresso,11,1,2.26,Cash
2026-02-03,Library Cafe,Coffee,Flat White,9,1,3.39,Card
2026-02-03,Library Cafe,Coffee,Latte,11,1,3.18,Card
2026-02-03,Law School Cafe,Coffee,Cappuccino,7,1,3.18,Card
2026-02-03,Law School Cafe,Coffee,Cappuccino,8,2,3.22,Card
2026-02-03,Law School Cafe,Tea,English Breakfast,13,1,2.36,Card
2026-02-03,Law School Cafe,Food,Fruit Pot,8,1,3.28,Card
2026-02-03,Law School Cafe,Food,Pastry,16,1,2.77,Card
2026-02-03,Law School Cafe,Coffee,Americano,7,1,2.68,Card
2026-02-03,Law School Cafe,Food,Pastry,9,1,2.99,Card
2026-02-03,Law School Cafe,Food,Pastry,13,1,2.99,Card
2026-02-03,Law School Cafe,Coffee,Espresso,8,1,2.28,Card
2026-02-03,Law School Cafe,Coffee,Espresso,11,1,2.38,Card
2026-02-03,Law School Cafe,Coffee,Flat White,8,1,3.32,Card
2026-02-03,Law School Cafe,Coffee,Latte,10,1,3.48,Card
2026-02-03,Law School Cafe,Coffee,Cappuccino,7,1,3.28,Card
2026-02-03,Law School Cafe,Coffee,Flat White,8,1,3.06,Card
2026-02-03,Law School Cafe,Coffee,Espresso,9,1,2.08,Card
2026-02-03,Law School Cafe,Coffee,Flat White,11,1,3.09,Card
2026-02-03,Law School Cafe,Coffee,Latte,10,1,3.35,Card
2026-02-03,Law School Cafe,Coffee,Americano,9,1,3.03,Card
2026-02-03,Law School Cafe,Coffee,Latte,9,1,3.29,Card
2026-02-03,Law School Cafe,Food,Fruit Pot,15,1,3.22,Card
2026-02-03,Law School Cafe,Tea,English Breakfast,9,1,2.72,Card
2026-02-03,Law School Cafe,Coffee,Latte,12,1,3.34,Card
2026-02-03,Law School Cafe,Coffee,Flat White,7,1,3.41,Card
2026-02-03,Law School Cafe,Food,Fruit Pot,12,1,3.28,Card
2026-02-03,Law School Cafe,Coffee,Cappuccino,11,2,3.09,Cash
2026-02-03,Law School Cafe,Coffee,Flat White,7,1,3.45,Card
2026-02-03,Law School Cafe,Coffee,Cappuccino,7,2,3.39,Card
2026-02-03,Law School Cafe,Coffee,Latte,11,2,3.17,Card
2026-02-03,Law School Cafe,Coffee,Cappuccino,7,1,3.08,Card
2026-02-03,Law School Cafe,Food,Soup,12,1,4.44,Cash
2026-02-03,Law School Cafe,Coffee,Espresso,10,1,2.16,Card
2026-02-03,Law School Cafe,Coffee,Americano,9,1,2.78,Card
2026-02-03,Law School Cafe,Food,Pastry,11,1,3.02,Card
2026-02-03,Law School Cafe,Coffee,Latte,10,2,3.43,Card
2026-02-03,Law School Cafe,Food,Salad,12,1,5.45,Card
2026-02-03,Law School Cafe,Tea,Green Tea,11,1,2.69,Card
2026-02-03,Law School Cafe,Coffee,Flat White,9,1,3.42,Card
2026-02-03,Law School Cafe,Coffee,Cappuccino,11,1,3.16,Card
2026-02-03,Law School Cafe,Tea,Green Tea,7,1,2.53,Card
2026-02-03,Law School Cafe,Coffee,Espresso,9,1,2.19,Card
2026-02-03,Law School Cafe,Food,Pastry,13,1,2.8,Card
2026-02-03,Law School Cafe,Food,Pastry,11,1,3.02,Card
2026-02-03,Law School Cafe,Coffee,Flat White,11,1,3.29,Card
2026-02-03,Law School Cafe,Food,Pastry,10,1,2.81,Card
2026-02-03,Law School Cafe,Coffee,Espresso,11,1,2.38,Card
2026-02-03,Law School Cafe,Tea,English Breakfast,9,1,2.47,Card
2026-02-03,Law School Cafe,Food,Soup,13,2,4.39,Card
2026-02-03,Law School Cafe,Coffee,Cappuccino,7,1,3.2,Card
2026-02-03,Law School Cafe,Tea,English Breakfast,10,1,2.42,Card
2026-02-03,Law School Cafe,Coffee,Cappuccino,7,1,3.01,Card
2026-02-03,Law School Cafe,Food,Sandwich,12,1,4.35,Card
2026-02-03,Law School Cafe,Coffee,Espresso,10,2,2.02,Card
2026-02-03,Law School Cafe,Tea,Herbal Tea,9,1,2.66,Card
2026-02-03,Law School Cafe,Tea,English Breakfast,7,1,2.5,Card
2026-02-03,Law School Cafe,Food,Pastry,13,1,3.09,Card
2026-02-03,Law School Cafe,Tea,Herbal Tea,12,1,2.74,Card
2026-02-03,Law School Cafe,Coffee,Americano,11,1,2.97,Card
2026-02-03,Law School Cafe,Coffee,Americano,8,1,2.82,Card
2026-02-03,Law School Cafe,Coffee,Americano,13,1,2.74,Card
2026-02-03,Law School Cafe,Tea,English Breakfast,8,2,2.51,Card
2026-02-03,Law School Cafe,Tea,English Breakfast,12,1,2.56,Card
2026-02-03,Law School Cafe,Tea,Green Tea,11,1,2.59,Card
2026-02-03,Law School Cafe,Coffee,Americano,9,1,2.91,Card
2026-02-03,Law School Cafe,Coffee,Flat White,8,1,3.45,Card
2026-02-03,Law School Cafe,Food,Salad,12,1,5.17,Card
2026-02-03,Law School Cafe,Food,Fruit Pot,12,1,3.27,Card
2026-02-03,Law School Cafe,Coffee,Espresso,10,2,2.43,Card
2026-02-03,Law School Cafe,Coffee,Americano,11,1,2.96,Card
2026-02-03,Law School Cafe,Coffee,Americano,12,1,2.63,Card
2026-02-03,Law School Cafe,Food,Sandwich,14,1,4.5,Cash
2026-02-03,Law School Cafe,Tea,English Breakfast,12,2,2.31,Card
2026-02-03,Law School Cafe,Coffee,Flat White,7,1,3.37,Card
2026-02-03,Law School Cafe,Coffee,Flat White,9,1,3.22,Card
2026-02-03,Law School Cafe,Food,Sandwich,13,2,4.47,Card
2026-02-03,Law School Cafe,Coffee,Flat White,16,1,3.33,Card
2026-02-03,Law School Cafe,Coffee,Latte,10,2,3.49,Card
2026-02-03,Law School Cafe,Coffee,Latte,10,1,3.3,Card
2026-02-03,Law School Cafe,Tea,English Breakfast,10,1,2.71,Card
2026-02-03,Law School Cafe,Tea,Herbal Tea,13,2,2.95,Card
2026-02-03,Law School Cafe,Coffee,Americano,11,1,2.71,Cash
2026-02-03,Union Coffee Bar,Tea,Earl Grey,12,2,2.7,Card
2026-02-03,Union Coffee Bar,Coffee,Flat White,7,1,3.1,Card
2026-02-03,Union Coffee Bar,Food,Pastry,16,1,3.01,Card
2026-02-03,Union Coffee Bar,Coffee,Americano,11,1,2.94,Card
2026-02-03,Union Coffee Bar,Tea,English Breakfast,11,1,2.62,Card
2026-02-03,Union Coffee Bar,Coffee,Cappuccino,7,1,3.18,Card
2026-02-03,Union Coffee Bar,Coffee,Cappuccino,8,1,3.19,Card
2026-02-03,Union Coffee Bar,Coffee,Espresso,11,1,2.1,Card
2026-02-03,Union Coffee Bar,Coffee,Latte,11,1,3.41,Card
2026-02-03,Union Coffee Bar,Coffee,Espresso,10,2,2.21,Card
2026-02-03,Union Coffee Bar,Coffee,Cappuccino,13,1,3.42,Card
2026-02-03,Union Coffee Bar,Tea,Green Tea,11,1,2.94,Card
2026-02-03,Union Coffee Bar,Food,Pastry,11,1,2.91,Card
2026-02-03,Union Coffee Bar,Coffee,Flat White,11,1,3.27,Card
2026-02-03,Union Coffee Bar,Tea,Earl Grey,11,1,2.71,Card
2026-02-03,Union Coffee Bar,Coffee,Espresso,8,1,2.07,Card
2026-02-03,Union Coffee Bar,Food,Salad,11,1,5.36,Card
2026-02-03,Union Coffee Bar,Food,Soup,13,1,4.29,Card
2026-02-03,Union Coffee Bar,Coffee,Flat White,11,1,3.22,Card
2026-02-03,Union Coffee Bar,Tea,Green Tea,10,1,2.83,Card
2026-02-03,Union Coffee Bar,Tea,English Breakfast,12,1,2.5,Card
2026-02-03,Union Coffee Bar,Tea,Green Tea,11,1,2.58,Card
2026-02-03,Union Coffee Bar,Coffee,Espresso,10,1,2.39,Card
2026-02-03,Union Coffee Bar,Tea,English Breakfast,10,1,2.58,Card
2026-02-03,Union Coffee Bar,Tea,Green Tea,10,1,2.8,Card
2026-02-03,Union Coffee Bar,Coffee,Espresso,12,1,2.08,Card
2026-02-03,Union Coffee Bar,Tea,Herbal Tea,7,1,2.85,Card
2026-02-03,Union Coffee Bar,Coffee,Espresso,11,2,2.17,Card
2026-02-03,Union Coffee Bar,Tea,Green Tea,8,1,2.77,Card
2026-02-03,Union Coffee Bar,Tea,Green Tea,9,1,2.5,Card
2026-02-03,Union Coffee Bar,Coffee,Americano,11,2,2.91,Card
2026-02-03,Union Coffee Bar,Food,Fruit Pot,12,2,3.06,Card
2026-02-03,Union Coffee Bar,Coffee,Espresso,9,2,2.26,Card
2026-02-03,Union Coffee Bar,Food,Salad,7,1,5.43,Card
2026-02-03,Union Coffee Bar,Coffee,Espresso,9,1,2.39,Cash
2026-02-03,Union Coffee Bar,Coffee,Espresso,8,1,2.01,Card
2026-02-03,Union Coffee Bar,Coffee,Cappuccino,8,1,3.29,Card
2026-02-03,Union Coffee Bar,Coffee,Cappuccino,11,1,3.07,Card
2026-02-03,Union Coffee Bar,Coffee,Espresso,10,1,2.19,Card
2026-02-03,Union Coffee Bar,Coffee,Espresso,9,1,2.03,Card
2026-02-03,Union Coffee Bar,Coffee,Cappuccino,9,1,3.34,Card
2026-02-03,Union Coffee Bar,Coffee,Americano,8,1,2.88,Card
2026-02-03,Union Coffee Bar,Tea,Green Tea,11,1,2.87,Card
2026-02-03,Union Coffee Bar,Coffee,Espresso,10,1,2.26,Card
2026-02-03,Union Coffee Bar,Coffee,Americano,9,1,2.79,Card
2026-02-03,Union Coffee Bar,Coffee,Espresso,9,1,2.09,Card
2026-02-03,Union Coffee Bar,Food,Fruit Pot,10,1,3.13,Card
2026-02-03,Union Coffee Bar,Tea,Earl Grey,14,1,2.71,Card
2026-02-03,Union Coffee Bar,Coffee,Cappuccino,7,1,3.29,Card
2026-02-03,Union Coffee Bar,Coffee,Flat White,8,1,3.16,Card
2026-02-03,Union Coffee Bar,Coffee,Americano,9,1,2.93,Card
2026-02-03,Union Coffee Bar,Coffee,Latte,10,1,3.48,Card
2026-02-03,Union Coffee Bar,Coffee,Latte,10,1,3.31,Card
2026-02-03,Union Coffee Bar,Coffee,Americano,10,1,2.73,Card
2026-02-03,Union Coffee Bar,Tea,English Breakfast,13,1,2.58,Card
2026-02-03,Union Coffee Bar,Food,Sandwich,11,1,4.46,Card
2026-02-03,Union Coffee Bar,Coffee,Cappuccino,10,1,3.27,Cash
2026-02-03,Union Coffee Bar,Coffee,Cappuccino,13,1,3.3,Cash
2026-02-03,Union Coffee Bar,Coffee,Flat White,9,1,3.45,Cash
2026-02-03,Union Coffee Bar,Coffee,Americano,10,2,2.97,Card
2026-02-03,Union Coffee Bar,Coffee,Americano,10,1,2.92,Card
2026-02-03,Union Coffee Bar,Coffee,Latte,7,1,3.38,Card
2026-02-03,Union Coffee Bar,Coffee,Cappuccino,10,1,3.21,Card
2026-02-03,Union Coffee Bar,Tea,Herbal Tea,10,1,2.59,Card
2026-02-03,Union Coffee Bar,Tea,English Breakfast,10,1,2.35,Card
2026-02-03,Union Coffee Bar,Coffee,Espresso,8,1,2.15,Card
2026-02-03,Union Coffee Bar,Food,Soup,11,1,4.29,Card
2026-02-03,Union Coffee Bar,Coffee,Flat White,10,1,3.32,Card
2026-02-03,Union Coffee Bar,Coffee,Latte,9,2,3.52,Card
2026-02-03,Union Coffee Bar,Tea,Herbal Tea,10,2,2.55,Cash
2026-02-03,Union Coffee Bar,Food,Salad,13,2,5.25,Card
2026-02-03,Union Coffee Bar,Tea,Earl Grey,9,1,2.5,Card
2026-02-04,Library Cafe,Coffee,Americano,10,1,2.97,Card
2026-02-04,Library Cafe,Tea,Earl Grey,12,1,2.44,Cash
2026-02-04,Library Cafe,Tea,Earl Grey,10,1,2.46,Card
2026-02-04,Library Cafe,Tea,Herbal Tea,9,1,2.85,Card
2026-02-04,Library Cafe,Tea,Herbal Tea,11,1,2.88,Card
2026-02-04,Library Cafe,Coffee,Flat White,8,1,3.35,Card
2026-02-04,Library Cafe,Coffee,Latte,10,1,3.33,Card
2026-02-04,Library Cafe,Coffee,Latte,8,1,3.54,Card
2026-02-04,Library Cafe,Coffee,Cappuccino,8,1,3.06,Card
2026-02-04,Library Cafe,Coffee,Latte,9,1,3.36,Card
2026-02-04,Library Cafe,Food,Salad,13,1,5.4,Card
2026-02-04,Library Cafe,Coffee,Cappuccino,9,1,3.37,Card
2026-02-04,Library Cafe,Coffee,Americano,12,1,2.75,Card
2026-02-04,Library Cafe,Coffee,Cappuccino,9,1,3.17,Card
2026-02-04,Library Cafe,Coffee,Espresso,10,1,2.28,Card
2026-02-04,Library Cafe,Coffee,Espresso,9,1,2.14,Card
2026-02-04,Library Cafe,Tea,Herbal Tea,12,1,2.72,Card
2026-02-04,Library Cafe,Tea,Green Tea,10,1,2.64,Card
2026-02-04,Library Cafe,Tea,Earl Grey,12,2,2.62,Card
2026-02-04,Library Cafe,Coffee,Cappuccino,11,1,3.08,Card
2026-02-04,Library Cafe,Coffee,Flat White,11,1,3.28,Card
2026-02-04,Library Cafe,Food,Fruit Pot,16,1,3.05,Card
2026-02-04,Library Cafe,Food,Pastry,11,1,3.07,Card
2026-02-04,Library Cafe,Coffee,Americano,9,1,2.72,Card
2026-02-04,Library Cafe,Coffee,Latte,12,1,3.5,Card
2026-02-04,Library Cafe,Coffee,Flat White,13,1,3.17,Card
2026-02-04,Library Cafe,Coffee,Latte,10,1,3.36,Card
2026-02-04,Library Cafe,Food,Soup,13,1,4.06,Card
2026-02-04,Library Cafe,Coffee,Espresso,10,1,2.37,Card
2026-02-04,Library Cafe,Coffee,Americano,8,1,2.72,Cash
2026-02-04,Library Cafe,Coffee,Flat White,7,1,3.38,Card
2026-02-04,Library Cafe,Coffee,Cappuccino,9,1,3.04,Card
2026-02-04,Library Cafe,Tea,Herbal Tea,9,1,2.61,Card
2026-02-04,Library Cafe,Tea,Green Tea,11,1,2.74,Card
2026-02-04,Library Cafe,Food,Pastry,14,1,3.01,Card
2026-02-04,Library Cafe,Coffee,Americano,11,1,2.8,Card
2026-02-04,Library Cafe,Food,Sandwich,12,1,4.61,Card
2026-02-04,Library Cafe,Food,Fruit Pot,15,1,3.14,Card
2026-02-04,Library Cafe,Coffee,Americano,9,2,3.01,Card
2026-02-04,Library Cafe,Tea,English Breakfast,12,1,2.49,Card
2026-02-04,Library Cafe,Coffee,Latte,8,1,3.48,Card
2026-02-04,Library Cafe,Coffee,Latte,8,1,3.19,Card
2026-02-04,Library Cafe,Coffee,Flat White,10,1,3.25,Card
2026-02-04,Library Cafe,Coffee,Cappuccino,13,1,3.14,Card
2026-02-04,Library Cafe,Coffee,Latte,10,1,3.38,Card
2026-02-04,Library Cafe,Coffee,Espresso,12,1,2.34,Card
2026-02-04,Library Cafe,Coffee,Latte,9,2,3.48,Card
2026-02-04,Library Cafe,Coffee,Latte,9,1,3.16,Card
2026-02-04,Library Cafe,Coffee,Americano,13,1,2.62,Card
2026-02-04,Library Cafe,Coffee,Espresso,7,1,2.19,Card
2026-02-04,Library Cafe,Coffee,Latte,12,1,3.47,Cash
2026-02-04,Library Cafe,Coffee,Cappuccino,9,1,3.02,Card
2026-02-04,Library Cafe,Food,Salad,14,1,5.31,Card
2026-02-04,Library Cafe,Coffee,Latte,12,1,3.25,Card
2026-02-04,Library Cafe,Coffee,Latte,11,1,3.4,Card
2026-02-04,Library Cafe,Food,Soup,15,2,4.0,Card
2026-02-04,Library Cafe,Tea,English Breakfast,12,1,2.47,Card
2026-02-04,Library Cafe,Tea,Green Tea,13,1,2.93,Card
2026-02-04,Library Cafe,Coffee,Cappuccino,10,1,3.27,Card
2026-02-04,Library Cafe,Tea,English Breakfast,9,1,2.59,Card
2026-02-04,Library Cafe,Food,Sandwich,12,1,4.33,Card
2026-02-04,Library Cafe,Coffee,Espresso,12,1,2.31,Card
2026-02-04,Library Cafe,Coffee,Cappuccino,10,1,3.36,Card
2026-02-04,Library Cafe,Coffee,Espresso,7,1,2.28,Card
2026-02-04,Library Cafe,Coffee,Americano,12,2,2.85,Card
2026-02-04,Library Cafe,Food,Sandwich,12,1,4.5,Card
2026-02-04,Library Cafe,Food,Soup,11,1,4.03,Card
2026-02-04,Library Cafe,Coffee,Cappuccino,7,1,3.08,Card
2026-02-04,Library Cafe,Coffee,Flat White,12,1,3.43,Card
2026-02-04,Library Cafe,Tea,English Breakfast,11,1,2.7,Card
2026-02-04,Library Cafe,Coffee,Cappuccino,12,1,3.39,Card
2026-02-04,Library Cafe,Tea,Green Tea,12,2,2.51,Card
2026-02-04,Library Cafe,Coffee,Espresso,14,1,2.18,Card
2026-02-04,Library Cafe,Food,Soup,12,1,4.32,Card
2026-02-04,Library Cafe,Coffee,Americano,9,1,2.71,Card
2026-02-04,Library Cafe,Tea,Green Tea,9,1,2.76,Card
2026-02-04,Library Cafe,Coffee,Flat White,7,1,3.32,Card
2026-02-04,Library Cafe,Coffee,Americano,9,2,2.7,Card
2026-02-04,Library Cafe,Coffee,Flat White,10,1,3.48,Card
2026-02-04,Library Cafe,Coffee,Flat White,11,1,3.49,Card
2026-02-04,Library Cafe,Coffee,Americano,11,1,2.76,Card
2026-02-04,Library Cafe,Food,Fruit Pot,13,2,3.3,Card
2026-02-04,Library Cafe,Tea,Herbal Tea,9,1,2.66,Card
2026-02-04,Library Cafe,Coffee,Flat White,9,1,3.48,Card
2026-02-04,Library Cafe,Coffee,Latte,10,1,3.29,Card
2026-02-04,Library Cafe,Food,Soup,12,1,4.43,Card
2026-02-04,Library Cafe,Coffee,Flat White,10,1,3.25,Card
2026-02-04,Library Cafe,Coffee,Latte,9,1,3.28,Cash
2026-02-04,Library Cafe,Tea,Earl Grey,12,1,2.7,Card
2026-02-04,Library Cafe,Coffee,Flat White,7,1,3.24,Card
2026-02-04,Library Cafe,Food,Fruit Pot,10,1,2.98,Card
2026-02-04,Library Cafe,Tea,Green Tea,11,2,2.92,Card
2026-02-04,Library Cafe,Coffee,Latte,7,1,3.55,Card
2026-02-04,Library Cafe,Coffee,Flat White,8,1,3.36,Cash
2026-02-04,Library Cafe,Coffee,Espresso,9,1,2.26,Card
2026-02-04,Library Cafe,Coffee,Espresso,9,1,2.28,Card
2026-02-04,Library Cafe,Coffee,Espresso,9,1,2.23,Card
2026-02-04,Library Cafe,Coffee,Espresso,13,1,2.25,Card
2026-02-04,Library Cafe,Coffee,Americano,7,1,2.99,Card
2026-02-04,Library Cafe,Coffee,Cappuccino,8,1,3.09,Card
2026-02-04,Library Cafe,Tea,Herbal Tea,10,1,2.58,Card
2026-02-04,Library Cafe,Coffee,Cappuccino,7,1,3.45,Card
2026-02-04,Library Cafe,Food,Soup,12,1,4.42,Card
2026-02-04,Library Cafe,Coffee,Flat White,7,1,3.43,Card
2026-02-04,Library Cafe,Coffee,Flat White,12,1,3.06,Card
2026-02-04,Library Cafe,Coffee,Flat White,12,1,3.44,Card
2026-02-04,Library Cafe,Coffee,Americano,10,1,2.91,Card
2026-02-04,Library Cafe,Tea,Herbal Tea,7,1,2.74,Card
2026-02-04,Library Cafe,Coffee,Americano,8,2,2.67,Card
2026-02-04,Law School Cafe,Tea,Herbal Tea,12,1,2.99,Card
2026-02-04,Law School Cafe,Coffee,Americano,9,2,3.0,Card
2026-02-04,Law School Cafe,Coffee,Latte,10,1,3.19,Card
2026-02-04,Law School Cafe,Coffee,Latte,8,1,3.18,Card
2026-02-04,Law School Cafe,Coffee,Cappuccino,10,1,3.43,Card
2026-02-04,Law School Cafe,Food,Pastry,12,1,2.77,Card
2026-02-04,Law School Cafe,Coffee,Flat White,11,1,3.48,Card
2026-02-04,Law School Cafe,Coffee,Flat White,13,1,3.19,Card
2026-02-04,Law School Cafe,Coffee,Americano,7,1,3.0,Card
2026-02-04,Law School Cafe,Coffee,Flat White,9,1,3.21,Card
2026-02-04,Law School Cafe,Food,Salad,9,1,5.06,Card
2026-02-04,Law School Cafe,Food,Pastry,15,1,2.79,Card
2026-02-04,Law School Cafe,Tea,Earl Grey,8,1,2.72,Card
2026-02-04,Law School Cafe,Coffee,Flat White,10,1,3.49,Card
2026-02-04,Law School Cafe,Coffee,Latte,9,1,3.54,Card
2026-02-04,Law School Cafe,Coffee,Americano,8,1,2.9,Card
2026-02-04,Law School Cafe,Coffee,Espresso,7,1,2.05,Card
2026-02-04,Law School Cafe,Tea,Earl Grey,10,1,2.51,Card
2026-02-04,Law School Cafe,Tea,English Breakfast,11,1,2.62,Cash
2026-02-04,Law School Cafe,Coffee,Americano,7,1,2.96,Card
2026-02-04,Law School Cafe,Coffee,Latte,8,1,3.21,Card
2026-02-04,Law School Cafe,Coffee,Flat White,11,1,3.46,Card
2026-02-04,Law School Cafe,Coffee,Cappuccino,8,1,3.34,Card
2026-02-04,Law School Cafe,Tea,Earl Grey,12,2,2.6,Card
2026-02-04,Law School Cafe,Tea,English Breakfast,7,2,2.57,Card
2026-02-04,Law School Cafe,Coffee,Flat White,9,1,3.13,Card
2026-02-04,Law School Cafe,Coffee,Cappuccino,9,1,3.07,Card
2026-02-04,Law School Cafe,Tea,Earl Grey,11,1,2.84,Card
2026-02-04,Law School Cafe,Food,Pastry,13,1,3.13,Cash
2026-02-04,Law School Cafe,Coffee,Espresso,9,1,2.27,Card
2026-02-04,Law School Cafe,Coffee,Flat White,10,1,3.41,Card
2026-02-04,Law School Cafe,Food,Sandwich,11,1,4.61,Card
2026-02-04,Law School Cafe,Food,Fruit Pot,12,1,3.21,Card
2026-02-04,Law School Cafe,Tea,Herbal Tea,9,1,2.64,Card
2026-02-04,Law School Cafe,Coffee,Americano,12,2,2.68,Cash
2026-02-04,Law School Cafe,Food,Salad,15,2,5.14,Card
2026-02-04,Law School Cafe,Coffee,Americano,12,1,2.75,Card
2026-02-04,Law School Cafe,Coffee,Latte,11,1,3.28,Card
2026-02-04,Law School Cafe,Food,Soup,14,1,4.44,Card
2026-02-04,Law School Cafe,Coffee,Cappuccino,9,2,3.22,Card
2026-02-04,Law School Cafe,Food,Pastry,10,1,2.71,Card
2026-02-04,Law School Cafe,Coffee,Flat White,10,1,3.06,Card
2026-02-04,Law School Cafe,Coffee,Latte,12,1,3.17,Card
2026-02-04,Law School Cafe,Tea,Earl Grey,12,1,2.72,Card
2026-02-04,Law School Cafe,Coffee,Espresso,11,1,2.15,Card
2026-02-04,Law School Cafe,Coffee,Americano,10,1,2.97,Card
2026-02-04,Law School Cafe,Coffee,Espresso,9,1,2.39,Card
2026-02-04,Law School Cafe,Tea,English Breakfast,12,1,2.68,Card
2026-02-04,Law School Cafe,Tea,English Breakfast,9,1,2.32,Card
2026-02-04,Law School Cafe,Coffee,Americano,7,1,2.77,Card
2026-02-04,Law School Cafe,Coffee,Latte,8,2,3.24,Card
2026-02-04,Law School Cafe,Coffee,Flat White,9,1,3.29,Card
2026-02-04,Law School Cafe,Coffee,Americano,9,1,3.04,Card
2026-02-04,Law School Cafe,Coffee,Americano,8,1,2.68,Card
2026-02-04,Law School Cafe,Coffee,Flat White,12,1,3.33,Card
2026-02-04,Law School Cafe,Food,Sandwich,10,1,4.67,Card
2026-02-04,Law School Cafe,Tea,Herbal Tea,9,1,2.91,Card
2026-02-04,Law School Cafe,Coffee,Flat White,11,1,3.16,Card
2026-02-04,Law School Cafe,Tea,Green Tea,10,1,2.71,Card
2026-02-04,Law School Cafe,Food,Pastry,16,1,3.02,Card
2026-02-04,Law School Cafe,Coffee,Espresso,10,1,2.25,Card
2026-02-04,Law School Cafe,Tea,Earl Grey,8,1,2.71,Card
2026-02-04,Law School Cafe,Coffee,Latte,9,1,3.22,Card
2026-02-04,Law School Cafe,Coffee,Cappuccino,8,1,3.45,Card
2026-02-04,Law School Cafe,Coffee,Latte,10,1,3.14,Card
2026-02-04,Law School Cafe,Coffee,Cappuccino,10,1,3.12,Card
